,Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
1000,07/29/1968,11:12:02,-22.531,-174.86,Earthquake,45.0,,,6.3,MW,,,,,,,ISCGEM819475,ISCGEM,ISCGEM,ISCGEM,Automatic
1001,07/29/1968,23:52:18,-0.291,133.409,Earthquake,20.0,,,6.2,MW,,,,,,,ISCGEM819494,ISCGEM,ISCGEM,ISCGEM,Automatic
1002,07/30/1968,20:38:43,-6.987,-80.544,Earthquake,31.8,,,6.5,MW,,,,,,,ISCGEM819518,ISCGEM,ISCGEM,ISCGEM,Automatic
1003,08/01/1968,00:14:17,-26.822,-177.09,Earthquake,127.2,,,5.7,MW,,,,,,,ISCGEM817534,ISCGEM,ISCGEM,ISCGEM,Automatic
1004,08/01/1968,20:19:22,16.316,122.067,Earthquake,25.0,,,7.6,MW,,,,,,,ISCGEM817557,ISCGEM,ISCGEM,ISCGEM,Automatic
1005,08/02/1968,13:30:25,27.579,60.979,Earthquake,67.4,,,5.9,MW,,,,,,,ISCGEM817580,ISCGEM,ISCGEM,ISCGEM,Automatic
1006,08/02/1968,14:06:43,16.519,-97.739,Earthquake,25.0,,,7.3,MW,,,,,,,ISCGEM817583,ISCGEM,ISCGEM,ISCGEM,Automatic
1007,08/03/1968,04:54:34,25.637,128.49,Earthquake,15.0,,,6.7,MW,,,,,,,ISCGEM817611,ISCGEM,ISCGEM,ISCGEM,Automatic
1008,08/03/1968,06:25:05,16.475,122.23,Earthquake,25.0,,,6.4,MW,,,,,,,ISCGEM817612,ISCGEM,ISCGEM,ISCGEM,Automatic
1009,08/04/1968,11:41:25,6.498,126.777,Earthquake,100.0,,,6.1,MW,,,,,,,ISCGEM817656,ISCGEM,ISCGEM,ISCGEM,Automatic
1010,08/05/1968,16:17:06,33.231,132.192,Earthquake,45.7,,,6.8,MW,,,,,,,ISCGEM817699,ISCGEM,ISCGEM,ISCGEM,Automatic
1011,08/07/1968,08:00:15,43.024,144.844,Earthquake,59.9,,,5.8,MW,,,,,,,ISCGEM817753,ISCGEM,ISCGEM,ISCGEM,Automatic
1012,08/08/1968,04:55:10,36.363,141.587,Earthquake,37.6,,,5.8,MW,,,,,,,ISCGEM817774,ISCGEM,ISCGEM,ISCGEM,Automatic
1013,08/10/1968,02:07:06,1.514,126.234,Earthquake,23.0,,,7.6,MW,,,,,,,ISCGEM817844,ISCGEM,ISCGEM,ISCGEM,Automatic
1014,08/10/1968,04:05:50,1.328,126.478,Earthquake,20.0,,,5.8,MW,,,,,,,ISCGEM817849,ISCGEM,ISCGEM,ISCGEM,Automatic
1015,08/10/1968,05:51:48,1.402,126.182,Earthquake,25.0,,,6.5,MW,,,,,,,ISCGEM817856,ISCGEM,ISCGEM,ISCGEM,Automatic
1016,08/10/1968,08:10:17,1.619,126.297,Earthquake,30.0,,,5.9,MW,,,,,,,ISCGEM817862,ISCGEM,ISCGEM,ISCGEM,Automatic
1017,08/11/1968,02:41:54,-15.242,-73.924,Earthquake,90.2,,,5.8,MW,,,,,,,ISCGEM817898,ISCGEM,ISCGEM,ISCGEM,Automatic
1018,08/11/1968,12:37:30,52.053,-179.955,Earthquake,165.2,,,5.7,MW,,,,,,,ISCGEM817909,ISCGEM,ISCGEM,ISCGEM,Automatic
1019,08/11/1968,20:00:44,1.584,126.483,Earthquake,30.0,,,6.0,MW,,,,,,,ISCGEM817918,ISCGEM,ISCGEM,ISCGEM,Automatic
1020,08/13/1968,02:52:51,1.704,126.477,Earthquake,30.0,,,5.8,MW,,,,,,,ISCGEM817959,ISCGEM,ISCGEM,ISCGEM,Automatic
1021,08/13/1968,19:35:22,-15.625,167.662,Earthquake,125.0,,,5.7,MW,,,,,,,ISCGEMSUP817990,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1022,08/14/1968,07:56:39,15.103,122.492,Earthquake,22.5,,,5.7,MW,,,,,,,ISCGEM818002,ISCGEM,ISCGEM,ISCGEM,Automatic
1023,08/14/1968,08:38:42,18.201,-103.232,Earthquake,20.0,,,6.0,MW,,,,,,,ISCGEM818003,ISCGEM,ISCGEM,ISCGEM,Automatic
1024,08/14/1968,22:14:23,0.157,119.802,Earthquake,20.0,,,7.2,MW,,,,,,,ISCGEM818025,ISCGEM,ISCGEM,ISCGEM,Automatic
1025,08/15/1968,17:41:33,-12.76,166.188,Earthquake,25.0,,,5.6,MW,,,,,,,ISCGEM818047,ISCGEM,ISCGEM,ISCGEM,Automatic
1026,08/16/1968,10:39:17,38.589,143.574,Earthquake,15.0,,,5.9,MW,,,,,,,ISCGEM818066,ISCGEM,ISCGEM,ISCGEM,Automatic
1027,08/16/1968,18:25:54,16.557,-98.03,Earthquake,30.0,,,5.6,MW,,,,,,,ISCGEM818076,ISCGEM,ISCGEM,ISCGEM,Automatic
1028,08/17/1968,04:00:38,1.364,126.268,Earthquake,35.0,,,6.0,MW,,,,,,,ISCGEM818083,ISCGEM,ISCGEM,ISCGEM,Automatic
1029,08/18/1968,18:38:32,-10.188,159.914,Earthquake,543.1,,,7.3,MW,,,,,,,ISCGEM818136,ISCGEM,ISCGEM,ISCGEM,Automatic
1030,08/18/1968,18:56:50,1.159,126.1,Earthquake,35.0,,,5.8,MW,,,,,,,ISCGEM818137,ISCGEM,ISCGEM,ISCGEM,Automatic
1031,08/20/1968,11:16:57,5.485,147.082,Earthquake,10.0,,,5.8,MW,,,,,,,ISCGEM818179,ISCGEM,ISCGEM,ISCGEM,Automatic
1032,08/21/1968,17:56:48,-30.775,-178.766,Earthquake,15.0,,,6.5,MW,,,,,,,ISCGEM818206,ISCGEM,ISCGEM,ISCGEM,Automatic
1033,08/22/1968,14:00:08,52.96,171.15,Earthquake,25.6,,,6.2,MW,,,,,,,ISCGEM818229,ISCGEM,ISCGEM,ISCGEM,Automatic
1034,08/23/1968,22:36:52,-21.989,-63.554,Earthquake,533.6,,,6.3,MW,,,,,,,ISCGEM818277,ISCGEM,ISCGEM,ISCGEM,Automatic
1035,08/25/1968,09:07:32,40.108,143.43,Earthquake,21.0,,,5.7,MW,,,,,,,ISCGEM818320,ISCGEM,ISCGEM,ISCGEM,Automatic
1036,08/25/1968,09:13:48,40.056,143.393,Earthquake,21.5,,,5.7,MW,,,,,,,ISCGEM818322,ISCGEM,ISCGEM,ISCGEM,Automatic
1037,08/25/1968,11:15:47,-20.117,-174.984,Earthquake,97.1,,,5.7,MW,,,,,,,ISCGEM818326,ISCGEM,ISCGEM,ISCGEM,Automatic
1038,08/26/1968,09:25:59,-16.321,178.161,Earthquake,20.0,,,5.8,MW,,,,,,,ISCGEM818343,ISCGEM,ISCGEM,ISCGEM,Automatic
1039,08/27/1968,13:45:51,12.363,144.545,Earthquake,27.5,,,5.5,MW,,,,,,,ISCGEM818381,ISCGEM,ISCGEM,ISCGEM,Automatic
1040,08/28/1968,11:50:29,-19.962,176.486,Earthquake,15.0,,,5.9,MW,,,,,,,ISCGEM818402,ISCGEM,ISCGEM,ISCGEM,Automatic
1041,08/28/1968,20:42:19,15.51,122.058,Earthquake,20.0,,,6.4,MW,,,,,,,ISCGEM818415,ISCGEM,ISCGEM,ISCGEM,Automatic
1042,08/31/1968,10:47:43,34.158,59.083,Earthquake,10.0,,,7.1,MW,,,,,,,ISCGEM818488,ISCGEM,ISCGEM,ISCGEM,Automatic
1043,09/01/1968,07:27:32,34.021,58.178,Earthquake,15.0,,,6.2,MW,,,,,,,ISCGEM816551,ISCGEM,ISCGEM,ISCGEM,Automatic
1044,09/03/1968,08:19:56,41.86,32.463,Earthquake,20.0,,,6.3,MW,,,,,,,ISCGEM816634,ISCGEM,ISCGEM,ISCGEM,Automatic
1045,09/03/1968,15:36:59,20.561,-62.28,Earthquake,17.7,,,5.5,MW,,,,,,,ISCGEM816646,ISCGEM,ISCGEM,ISCGEM,Automatic
1046,09/06/1968,19:22:49,31.008,131.907,Earthquake,37.2,,,5.6,MW,,,,,,,ISCGEM816788,ISCGEM,ISCGEM,ISCGEM,Automatic
1047,09/07/1968,15:52:15,-58.456,-25.712,Earthquake,45.0,,,5.7,MW,,,,,,,ISCGEM816815,ISCGEM,ISCGEM,ISCGEM,Automatic
1048,09/08/1968,15:12:26,-3.714,143.074,Earthquake,30.0,,,6.3,MW,,,,,,,ISCGEM816856,ISCGEM,ISCGEM,ISCGEM,Automatic
1049,09/09/1968,00:37:47,-8.752,-74.434,Earthquake,142.3,,,6.1,MW,,,,,,,ISCGEM816874,ISCGEM,ISCGEM,ISCGEM,Automatic
1050,09/11/1968,18:26:36,-43.037,-75.175,Earthquake,17.9,,,5.9,MW,,,,,,,ISCGEM816954,ISCGEM,ISCGEM,ISCGEM,Automatic
1051,09/12/1968,22:44:08,-21.516,-179.26,Earthquake,635.4,,,6.1,MW,,,,,,,ISCGEM816976,ISCGEM,ISCGEM,ISCGEM,Automatic
1052,09/14/1968,13:48:32,28.375,53.207,Earthquake,25.0,,,6.2,MW,,,,,,,ISCGEM817010,ISCGEM,ISCGEM,ISCGEM,Automatic
1053,09/15/1968,10:50:15,40.85,143.338,Earthquake,27.2,,,6.0,MW,,,,,,,ISCGEM817038,ISCGEM,ISCGEM,ISCGEM,Automatic
1054,09/16/1968,13:55:35,-6.024,148.758,Earthquake,35.0,,,6.8,MW,,,,,,,ISCGEM817073,ISCGEM,ISCGEM,ISCGEM,Automatic
1055,09/16/1968,16:00:53,-6.025,148.843,Earthquake,65.0,,,6.1,MW,,,,,,,ISCGEM817081,ISCGEM,ISCGEM,ISCGEM,Automatic
1056,09/17/1968,17:49:50,-15.274,-175.415,Earthquake,25.0,,,6.0,MW,,,,,,,ISCGEM817120,ISCGEM,ISCGEM,ISCGEM,Automatic
1057,09/18/1968,11:43:44,-18.173,167.306,Earthquake,15.0,,,5.8,MW,,,,,,,ISCGEM817149,ISCGEM,ISCGEM,ISCGEM,Automatic
1058,09/20/1968,06:00:04,10.697,-62.748,Earthquake,103.4,,,6.5,MW,,,,,,,ISCGEMSUP817201,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1059,09/21/1968,13:06:02,42.035,142.676,Earthquake,58.3,,,6.7,MW,,,,,,,ISCGEM817240,ISCGEM,ISCGEM,ISCGEM,Automatic
1060,09/22/1968,21:52:59,-24.261,-66.952,Earthquake,190.0,,,5.7,MW,,,,,,,ISCGEM817289,ISCGEM,ISCGEM,ISCGEM,Automatic
1061,09/25/1968,07:02:51,-46.451,166.562,Earthquake,15.0,,,6.2,MW,,,,,,,ISCGEM817350,ISCGEM,ISCGEM,ISCGEM,Automatic
1062,09/25/1968,10:38:39,15.573,-92.536,Earthquake,124.8,,,6.0,MW,,,,,,,ISCGEM817353,ISCGEM,ISCGEM,ISCGEM,Automatic
1063,09/26/1968,08:41:23,-17.692,-178.459,Earthquake,587.5,,,5.6,MW,,,,,,,ISCGEM817384,ISCGEM,ISCGEM,ISCGEM,Automatic
1064,09/26/1968,14:37:47,-21.071,-176.812,Earthquake,249.2,,,6.1,MW,,,,,,,ISCGEM817397,ISCGEM,ISCGEM,ISCGEM,Automatic
1065,09/26/1968,18:02:54,-30.62,-177.914,Earthquake,50.0,,,7.1,MW,,,,,,,ISCGEM817404,ISCGEM,ISCGEM,ISCGEM,Automatic
1066,09/27/1968,03:58:58,-6.909,129.083,Earthquake,150.6,,,6.0,MW,,,,,,,ISCGEM817421,ISCGEM,ISCGEM,ISCGEM,Automatic
1067,09/27/1968,19:06:45,-3.624,143.473,Earthquake,15.0,,,6.4,MW,,,,,,,ISCGEM817437,ISCGEM,ISCGEM,ISCGEM,Automatic
1068,09/28/1968,13:53:36,-13.235,-76.279,Earthquake,65.0,,,6.1,MW,,,,,,,ISCGEM817459,ISCGEM,ISCGEM,ISCGEM,Automatic
1069,10/03/1968,08:04:57,-3.775,128.493,Earthquake,105.0,,,5.8,MW,,,,,,,ISCGEM815575,ISCGEM,ISCGEM,ISCGEM,Automatic
1070,10/04/1968,06:04:38,-56.186,-27.225,Earthquake,100.9,,,6.0,MW,,,,,,,ISCGEMSUP815603,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1071,10/06/1968,08:47:02,-15.119,-175.174,Earthquake,15.0,,,6.2,MW,,,,,,,ISCGEM815665,ISCGEM,ISCGEM,ISCGEM,Automatic
1072,10/07/1968,19:20:20,26.358,140.635,Earthquake,500.0,,,7.3,MW,,,,,,,ISCGEM815709,ISCGEM,ISCGEM,ISCGEM,Automatic
1073,10/07/1968,20:49:04,41.965,142.759,Earthquake,35.0,,,6.5,MW,,,,,,,ISCGEM815712,ISCGEM,ISCGEM,ISCGEM,Automatic
1074,10/08/1968,07:43:21,-39.846,87.677,Earthquake,10.0,,,6.1,MW,,,,,,,ISCGEM815724,ISCGEM,ISCGEM,ISCGEM,Automatic
1075,10/08/1968,14:53:38,-23.34,-66.582,Earthquake,209.3,,,5.6,MW,,,,,,,ISCGEM815732,ISCGEM,ISCGEM,ISCGEM,Automatic
1076,10/10/1968,15:05:36,-6.078,148.631,Earthquake,48.9,,,6.1,MW,,,,,,,ISCGEM815787,ISCGEM,ISCGEM,ISCGEM,Automatic
1077,10/12/1968,19:17:42,-20.733,-178.698,Earthquake,603.6,,,6.0,MW,,,,,,,ISCGEM815857,ISCGEM,ISCGEM,ISCGEM,Automatic
1078,10/14/1968,02:58:52,-31.566,117.071,Earthquake,15.0,,,6.5,MW,,,,,,,ISCGEM815895,ISCGEM,ISCGEM,ISCGEM,Automatic
1079,10/15/1968,02:10:32,-0.425,100.575,Earthquake,75.0,,,5.9,MW,,,,,,,ISCGEM815957,ISCGEM,ISCGEM,ISCGEM,Automatic
1080,10/16/1968,07:45:49,29.127,129.575,Earthquake,20.0,,,5.7,MW,,,,,,,ISCGEM816001,ISCGEM,ISCGEM,ISCGEM,Automatic
1081,10/20/1968,07:08:21,24.95,122.439,Earthquake,22.5,,,6.2,MW,,,,,,,ISCGEM816127,ISCGEM,ISCGEM,ISCGEM,Automatic
1082,10/20/1968,12:21:49,40.433,144.299,Earthquake,15.0,,,6.0,MW,,,,,,,ISCGEM816133,ISCGEM,ISCGEM,ISCGEM,Automatic
1083,10/23/1968,21:04:44,-3.33,143.286,Earthquake,15.0,,,7.0,MW,,,,,,,ISCGEM816232,ISCGEM,ISCGEM,ISCGEM,Automatic
1084,10/24/1968,02:02:25,-3.397,143.492,Earthquake,15.0,,,5.7,MW,,,,,,,ISCGEM816239,ISCGEM,ISCGEM,ISCGEM,Automatic
1085,10/24/1968,15:51:17,5.909,127.031,Earthquake,45.0,,,6.3,MW,,,,,,,ISCGEM816258,ISCGEM,ISCGEM,ISCGEM,Automatic
1086,10/24/1968,22:35:54,49.517,156.078,Earthquake,55.0,,,5.7,MW,,,,,,,ISCGEM816267,ISCGEM,ISCGEM,ISCGEM,Automatic
1087,10/28/1968,14:40:41,33.51,140.984,Earthquake,50.0,,,5.6,MW,,,,,,,ISCGEM816372,ISCGEM,ISCGEM,ISCGEM,Automatic
1088,10/28/1968,23:32:29,-12.442,166.41,Earthquake,50.0,,,6.4,MW,,,,,,,ISCGEM816383,ISCGEM,ISCGEM,ISCGEM,Automatic
1089,10/29/1968,04:06:08,31.348,141.904,Earthquake,35.0,,,5.8,MW,,,,,,,ISCGEM816389,ISCGEM,ISCGEM,ISCGEM,Automatic
1090,10/29/1968,22:16:18,65.393,-150.072,Earthquake,10.0,,,6.7,MW,,,,,,,ISCGEM816416,ISCGEM,ISCGEM,ISCGEM,Automatic
1091,10/31/1968,09:06:38,1.191,126.23,Earthquake,35.0,,,6.1,MW,,,,,,,ISCGEM816498,ISCGEM,ISCGEM,ISCGEM,Automatic
1092,10/31/1968,09:15:46,-16.338,-73.386,Earthquake,43.7,,,5.9,MW,,,,,,,ISCGEM816499,ISCGEM,ISCGEM,ISCGEM,Automatic
1093,11/04/1968,09:07:40,-14.177,172.113,Earthquake,597.0,,,6.5,MW,,,,,,,ISCGEM814785,ISCGEM,ISCGEM,ISCGEM,Automatic
1094,11/09/1968,20:30:45,2.358,126.856,Earthquake,42.2,,,6.1,MW,,,,,,,ISCGEM814969,ISCGEM,ISCGEM,ISCGEM,Automatic
1095,11/11/1968,14:41:16,40.172,143.442,Earthquake,27.1,,,5.9,MW,,,,,,,ISCGEM815011,ISCGEM,ISCGEM,ISCGEM,Automatic
1096,11/12/1968,00:44:15,27.488,128.483,Earthquake,53.6,,,5.8,MW,,,,,,,ISCGEM815021,ISCGEM,ISCGEM,ISCGEM,Automatic
1097,11/13/1968,18:41:49,40.188,142.75,Earthquake,46.0,,,6.2,MW,,,,,,,ISCGEM815079,ISCGEM,ISCGEM,ISCGEM,Automatic
1098,11/16/1968,07:45:50,-16.596,175.932,Earthquake,35.0,,,5.9,MW,,,,,,,ISCGEM815143,ISCGEM,ISCGEM,ISCGEM,Automatic
1099,11/17/1968,00:16:10,9.477,-72.588,Earthquake,175.7,,,6.1,MW,,,,,,,ISCGEM815159,ISCGEM,ISCGEM,ISCGEM,Automatic
1100,11/17/1968,05:18:57,-3.201,128.862,Earthquake,35.0,,,5.6,MW,,,,,,,ISCGEM815164,ISCGEM,ISCGEM,ISCGEM,Automatic
1101,11/17/1968,07:41:18,-1.238,-13.862,Earthquake,18.6,,,6.2,MW,,,,,,,ISCGEM815166,ISCGEM,ISCGEM,ISCGEM,Automatic
1102,11/22/1968,08:59:27,16.209,122.262,Earthquake,35.0,,,6.1,MW,,,,,,,ISCGEM815285,ISCGEM,ISCGEM,ISCGEM,Automatic
1103,11/22/1968,10:31:56,1.369,125.716,Earthquake,85.0,,,5.6,MW,,,,,,,ISCGEM815289,ISCGEM,ISCGEM,ISCGEM,Automatic
1104,11/22/1968,11:38:17,13.129,122.553,Earthquake,10.0,,,5.6,MW,,,,,,,ISCGEM815290,ISCGEM,ISCGEM,ISCGEM,Automatic
1105,11/24/1968,21:09:49,-15.444,-175.693,Earthquake,25.0,,,6.4,MW,,,,,,,ISCGEM815351,ISCGEM,ISCGEM,ISCGEM,Automatic
1106,11/24/1968,21:21:01,40.337,142.468,Earthquake,40.0,,,5.9,MW,,,,,,,ISCGEM815353,ISCGEM,ISCGEM,ISCGEM,Automatic
1107,11/25/1968,18:36:57,5.122,126.847,Earthquake,50.0,,,6.4,MW,,,,,,,ISCGEM815369,ISCGEM,ISCGEM,ISCGEM,Automatic
1108,11/26/1968,00:03:13,-57.609,-6.883,Earthquake,10.0,,,5.6,MW,,,,,,,ISCGEM815374,ISCGEM,ISCGEM,ISCGEM,Automatic
1109,11/26/1968,01:10:11,-5.326,151.953,Earthquake,45.0,,,5.8,MW,,,,,,,ISCGEM815375,ISCGEM,ISCGEM,ISCGEM,Automatic
1110,11/28/1968,10:36:07,15.102,-94.802,Earthquake,20.0,,,6.4,MW,,,,,,,ISCGEM815444,ISCGEM,ISCGEM,ISCGEM,Automatic
1111,11/28/1968,16:30:33,-6.74,156.118,Earthquake,173.5,,,5.8,MW,,,,,,,ISCGEM815451,ISCGEM,ISCGEM,ISCGEM,Automatic
1112,12/02/1968,02:33:43,-14.148,23.877,Earthquake,11.3,,,5.7,MW,,,,,,,ISCGEM813781,ISCGEM,ISCGEM,ISCGEM,Automatic
1113,12/05/1968,07:52:11,36.482,26.989,Earthquake,20.0,,,6.1,MW,,,,,,,ISCGEM813880,ISCGEM,ISCGEM,ISCGEM,Automatic
1114,12/05/1968,09:44:15,63.929,-21.954,Earthquake,10.0,,,6.0,MW,,,,,,,ISCGEM813884,ISCGEM,ISCGEM,ISCGEM,Automatic
1115,12/07/1968,04:57:53,-3.517,146.033,Earthquake,15.0,,,6.6,MW,,,,,,,ISCGEM813940,ISCGEM,ISCGEM,ISCGEM,Automatic
1116,12/07/1968,15:40:58,51.465,175.614,Earthquake,25.0,,,5.7,MW,,,,,,,ISCGEM813959,ISCGEM,ISCGEM,ISCGEM,Automatic
1117,12/07/1968,20:35:19,-44.983,-80.485,Earthquake,10.0,,,5.8,MW,,,,,,,ISCGEM813968,ISCGEM,ISCGEM,ISCGEM,Automatic
1118,12/07/1968,21:35:47,-20.67,169.428,Earthquake,71.6,,,6.0,MW,,,,,,,ISCGEM813969,ISCGEM,ISCGEM,ISCGEM,Automatic
1119,12/10/1968,04:25:24,-6.321,130.418,Earthquake,90.0,,,5.7,MW,,,,,,,ISCGEM814031,ISCGEM,ISCGEM,ISCGEM,Automatic
1120,12/12/1968,05:25:36,9.715,125.884,Earthquake,97.9,,,5.9,MW,,,,,,,ISCGEM814089,ISCGEM,ISCGEM,ISCGEM,Automatic
1121,12/12/1968,07:19:47,-15.961,-177.862,Earthquake,435.8,,,5.6,MW,,,,,,,ISCGEM814092,ISCGEM,ISCGEM,ISCGEM,Automatic
1122,12/14/1968,09:59:03,51.467,175.638,Earthquake,25.0,,,5.9,MW,,,,,,,ISCGEM814137,ISCGEM,ISCGEM,ISCGEM,Automatic
1123,12/15/1968,02:14:19,51.541,175.767,Earthquake,30.2,,,6.2,MW,,,,,,,ISCGEM814153,ISCGEM,ISCGEM,ISCGEM,Automatic
1124,12/15/1968,02:28:33,51.672,175.729,Earthquake,25.0,,,6.2,MW,,,,,,,ISCGEM814154,ISCGEM,ISCGEM,ISCGEM,Automatic
1125,12/17/1968,12:02:19,60.146,-153.058,Earthquake,109.6,,,6.3,MW,,,,,,,ISCGEMSUP814226,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1126,12/18/1968,20:03:46,-19.802,-177.609,Earthquake,376.6,,,5.8,MW,,,,,,,ISCGEM814276,ISCGEM,ISCGEM,ISCGEM,Automatic
1127,12/19/1968,05:17:52,36.128,70.085,Earthquake,150.3,,,5.8,MW,,,,,,,ISCGEM814291,ISCGEM,ISCGEM,ISCGEM,Automatic
1128,12/19/1968,15:15:59,53.434,160.07,Earthquake,44.1,,,6.0,MW,,,,,,,ISCGEM814306,ISCGEM,ISCGEM,ISCGEM,Automatic
1129,12/19/1968,16:30:01,37.2315,-116.4736667,Nuclear Explosion,1.4,31.61,16.0,5.52,ML,0.219,6.0,257.0,1.415,99.0,1.36,CI3342181,CI,CI,CI,Reviewed
1130,12/22/1968,09:06:37,36.306,101.772,Earthquake,25.0,,,5.6,MW,,,,,,,ISCGEM814401,ISCGEM,ISCGEM,ISCGEM,Automatic
1131,12/22/1968,16:44:44,56.331,-153.996,Earthquake,22.7,,,5.6,MW,,,,,,,ISCGEM814412,ISCGEM,ISCGEM,ISCGEM,Automatic
1132,12/30/1968,07:03:13,57.489,-151.445,Earthquake,33.1,,,5.6,MW,,,,,,,ISCGEM814623,ISCGEM,ISCGEM,ISCGEM,Automatic
1133,01/01/1969,09:07:06,51.096,-179.392,Earthquake,45.0,,,5.6,MW,,,,,,,ISCGEM812771,ISCGEM,ISCGEM,ISCGEM,Automatic
1134,01/02/1969,17:50:48,-56.096,-27.842,Earthquake,80.1,,,6.0,MW,,,,,,,ISCGEMSUP812819,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1135,01/03/1969,03:16:40,37.14,57.899,Earthquake,10.0,,,5.5,MW,,,,,,,ISCGEM812826,ISCGEM,ISCGEM,ISCGEM,Automatic
1136,01/03/1969,13:28:12,51.132,-179.306,Earthquake,15.0,,,5.9,MW,,,,,,,ISCGEM812841,ISCGEM,ISCGEM,ISCGEM,Automatic
1137,01/04/1969,22:36:48,-6.85,129.821,Earthquake,105.0,,,5.8,MW,,,,,,,ISCGEM812879,ISCGEM,ISCGEM,ISCGEM,Automatic
1138,01/05/1969,13:26:43,-7.97,158.888,Earthquake,60.0,,,7.0,MW,,,,,,,ISCGEM812898,ISCGEM,ISCGEM,ISCGEM,Automatic
1139,01/06/1969,15:39:00,-10.407,164.479,Earthquake,10.0,,,6.9,MW,,,,,,,ISCGEM812954,ISCGEM,ISCGEM,ISCGEM,Automatic
1140,01/08/1969,21:55:51,11.823,143.419,Earthquake,45.0,,,5.6,MW,,,,,,,ISCGEM813024,ISCGEM,ISCGEM,ISCGEM,Automatic
1141,01/10/1969,03:20:55,28.92,130.667,Earthquake,25.0,,,5.9,MW,,,,,,,ISCGEM813057,ISCGEM,ISCGEM,ISCGEM,Automatic
1142,01/13/1969,08:55:05,-7.967,158.999,Earthquake,50.0,,,5.8,MW,,,,,,,ISCGEM813149,ISCGEM,ISCGEM,ISCGEM,Automatic
1143,01/14/1969,23:12:08,36.043,29.221,Earthquake,25.0,,,6.4,MW,,,,,,,ISCGEM813187,ISCGEM,ISCGEM,ISCGEM,Automatic
1144,01/18/1969,03:02:38,-56.756,-26.865,Earthquake,130.0,,,6.4,MW,,,,,,,ISCGEMSUP813263,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1145,01/19/1969,07:02:09,44.985,143.238,Earthquake,244.7,,,7.0,MW,,,,,,,ISCGEM813290,ISCGEM,ISCGEM,ISCGEM,Automatic
1146,01/19/1969,18:50:53,-14.849,167.345,Earthquake,112.9,,,7.1,MW,,,,,,,ISCGEM813304,ISCGEM,ISCGEM,ISCGEM,Automatic
1147,01/20/1969,12:24:38,-10.441,164.67,Earthquake,10.0,,,6.2,MW,,,,,,,ISCGEM813332,ISCGEM,ISCGEM,ISCGEM,Automatic
1148,01/20/1969,14:20:13,54.899,166.054,Earthquake,25.0,,,5.9,MW,,,,,,,ISCGEM813336,ISCGEM,ISCGEM,ISCGEM,Automatic
1149,01/22/1969,00:42:31,55.901,162.962,Earthquake,30.1,,,5.6,MW,,,,,,,ISCGEM813398,ISCGEM,ISCGEM,ISCGEM,Automatic
1150,01/24/1969,02:33:04,-21.882,-179.498,Earthquake,593.5,,,6.7,MW,,,,,,,ISCGEM813480,ISCGEM,ISCGEM,ISCGEM,Automatic
1151,01/25/1969,05:19:20,0.836,126.005,Earthquake,35.0,,,6.0,MW,,,,,,,ISCGEM813514,ISCGEM,ISCGEM,ISCGEM,Automatic
1152,01/26/1969,15:05:37,55.84,162.688,Earthquake,31.3,,,6.1,MW,,,,,,,ISCGEM813567,ISCGEM,ISCGEM,ISCGEM,Automatic
1153,01/27/1969,13:15:28,8.654,137.854,Earthquake,15.0,,,6.2,MW,,,,,,,ISCGEM813602,ISCGEM,ISCGEM,ISCGEM,Automatic
1154,01/29/1969,17:44:30,-17.048,-171.604,Earthquake,15.0,,,6.0,MW,,,,,,,ISCGEM813674,ISCGEM,ISCGEM,ISCGEM,Automatic
1155,01/30/1969,10:29:41,4.569,127.306,Earthquake,60.0,,,7.6,MW,,,,,,,ISCGEM813688,ISCGEM,ISCGEM,ISCGEM,Automatic
1156,01/31/1969,00:44:16,4.192,128.186,Earthquake,43.3,,,6.4,MW,,,,,,,ISCGEM813710,ISCGEM,ISCGEM,ISCGEM,Automatic
1157,01/31/1969,13:48:24,4.356,128.231,Earthquake,40.0,,,6.0,MW,,,,,,,ISCGEM813732,ISCGEM,ISCGEM,ISCGEM,Automatic
1158,01/31/1969,14:59:35,-15.426,-174.909,Earthquake,260.0,,,5.6,MW,,,,,,,ISCGEM813736,ISCGEM,ISCGEM,ISCGEM,Automatic
1159,02/01/1969,07:41:24,9.252,126.46,Earthquake,35.0,,,5.7,MW,,,,,,,ISCGEM811747,ISCGEM,ISCGEM,ISCGEM,Automatic
1160,02/02/1969,01:38:48,3.8,128.255,Earthquake,45.0,,,6.0,MW,,,,,,,ISCGEM811775,ISCGEM,ISCGEM,ISCGEM,Automatic
1161,02/02/1969,05:21:29,3.882,128.371,Earthquake,45.0,,,5.7,MW,,,,,,,ISCGEM811783,ISCGEM,ISCGEM,ISCGEM,Automatic
1162,02/03/1969,19:01:31,4.254,128.102,Earthquake,30.0,,,5.8,MW,,,,,,,ISCGEM811839,ISCGEM,ISCGEM,ISCGEM,Automatic
